id,text,anger,disgust,fear,joy,sadness,surprise
rus_train_track_a_01190,зашла в тви с компа и офигела ибо новое оформление о.О,0,0,0,0,0,1
rus_train_track_a_01191,"и я больше всего на свете боюсь, что мое желание не исполнится",0,0,1,0,0,0
rus_train_track_a_01192,Подписная кампания продолжается.,0,0,0,0,0,0
rus_train_track_a_01193,То есть тоже был.,0,0,0,0,0,0
rus_train_track_a_01194,Он пришел навестить меня :З,0,0,0,1,0,0
rus_train_track_a_01195,"Наблюдала как мальчик в блокноте рисует, потом его закрыла какая то женщина! #злость",1,0,0,0,0,0
rus_train_track_a_01196,чего?!? Чего она!!?,0,0,0,0,0,1
rus_train_track_a_01197,"Сдала геометрию на 5 :)Я просто в шоке , мозги то есть :))))",0,0,0,1,0,1
rus_train_track_a_01198,Грамотно расставь приоритеты.,0,0,0,0,0,0
rus_train_track_a_01199,"Иными словами, пользователи могут применять программу на планшетах, смартфонах, персональных компьютерах.",0,0,0,0,0,0
rus_train_track_a_01200,"Офигеть, на улице как будто весна",0,0,0,1,0,1
rus_train_track_a_01201,бля... у меня завтра два зачёта а я какого то хера сижу и не готовлюсь..... #пиздецмне,0,0,1,0,1,0
rus_train_track_a_01202,Я перестану трястись хоть когда-нибудь?,0,0,1,0,0,0
rus_train_track_a_01203,так быстро?,0,0,0,0,0,1
rus_train_track_a_01204,"Настолько плохо мне еще не было! Уже час стою у туалета,  все болит,  горло ужасно раздраженно! Ааа сдохнуть лучше",0,0,0,0,1,0
rus_train_track_a_01205,"Музыка - это следы, по которым можно вернутся в разное время жизни..",0,0,0,0,0,0
rus_train_track_a_01206,"-Ты целый день мне помогаешь, почему?  -Просто ты самая лучшая",0,0,0,1,0,0
rus_train_track_a_01207,Побил свой же рекорд!!! Ахуеть!!! 214 980 !!!! #ебатьколотить,0,0,0,1,0,0
rus_train_track_a_01208,"я боюсь стать таким, как взрослые, которым ничто не интересно, кроме цифр.",0,0,1,0,0,0
rus_train_track_a_01209,"мать заебла на счет хаера. ее, видите ли, не устраивает моя челка. либо отпускать, либо срезать по брови, мол, зрение. А ИДИ-КА НАХУЙ, АГА.",1,0,0,0,0,0
rus_train_track_a_01210,Неподдельный страх,0,0,1,0,0,0
rus_train_track_a_01211,"Конечно, давай, выбеси меня!!! Я так это ждала",1,0,0,0,0,0
rus_train_track_a_01212,"Научи меня просто снова чего-то ждать, чем-нибудь согреваться впредь",0,0,0,0,0,0
rus_train_track_a_01213,"чот у меня нос чешется. хочется чихнуть, но не чихается((  #злость",1,0,0,0,0,0
rus_train_track_a_01214,"обожгла язык, дуратская картошка",1,0,0,0,0,0
rus_train_track_a_01215,Девушка с вытравленно-белыми волосами и огромными нарисованными черными бровями.Я ЕЩЕ ЖИТЬ ХОТЕЛА ПОЧЕМУ ТЫ ТАК ЖЕСТОКА И СТРАШНА,0,1,0,0,0,0
rus_train_track_a_01216,Играю с мелким #радость,0,0,0,1,0,0
rus_train_track_a_01217,Бооооже! Мои уши!!! Эта рыжая меня без ножа режет,1,1,0,0,0,0
rus_train_track_a_01218,блин у меня на носу прыщик((((((((((((,0,1,0,0,1,0
rus_train_track_a_01219,"больше не буду дымить, фу эту дрянь, этот запах",0,1,0,0,0,0
rus_train_track_a_01220,Вот это точно правда!!! И очень обидно (((,0,0,0,0,1,0
rus_train_track_a_01221,Я в душ боюсь идти из-за носа :с,0,0,1,0,0,0
rus_train_track_a_01222,"когда я стоял в очереди, одна бабушка убежала с товаром. не заплатив. вот люди пошли.",0,1,0,0,0,0
rus_train_track_a_01223,"Жить нужно легче, жить нужно проще, Все принимая, что есть на свете.",0,0,0,0,0,0
rus_train_track_a_01224,"Неважно знаешь ли ты район, важно знают ли тебя на районе",0,0,0,0,0,0
rus_train_track_a_01225,всё беситбеситбеситбесит!!!,1,0,0,0,0,0
rus_train_track_a_01226,зубная боль не даёт спать((((,0,0,0,0,1,0
rus_train_track_a_01227,"По дневному свету не скажешь, что на его источнике есть пятна.",0,0,0,0,0,0
rus_train_track_a_01228,всё больше удивляюсь новым бредовым рекламам,0,0,0,0,0,1
rus_train_track_a_01229,"Мое высшее счастье, мое полное удовлетворение состоит в том, чтобы читать, гулять, мечтать, думать.",0,0,0,1,0,0
rus_train_track_a_01230,Фууу такая штука противная...беее,0,1,0,0,0,0
rus_train_track_a_01231,@<username> #followback я очень боюсь,0,0,1,0,0,0
rus_train_track_a_01232,"Современный город уродлив не потому, что это город, а потому, что это джунгли…",0,1,0,0,0,0
rus_train_track_a_01233,"Иду в Дом Книги за английскими книженциями, у меня радость",0,0,0,1,0,0
rus_train_track_a_01234,"Утро фи: лампочка перегорела(собираюсь в темноте), живот дико болит и издает звук ""хэлп ми"", только крепко заснула и зазвонил будильник:(((",0,0,0,0,1,0
rus_train_track_a_01235,KYevgeni в следующий раз подумают что им тоже могут ответить достойно,0,0,0,0,0,0
rus_train_track_a_01236,"Не верю своим глазам. 9 утра, а я уже проснулась",0,0,0,1,0,1
rus_train_track_a_01237,"Гражданская война? Надеемся, что нет. С ужасом ждём субботы. #Арзамас",0,0,1,0,0,0
rus_train_track_a_01238,"если бы мне пришлось всю жизнь есть только одно блюдо- это, определенно, были бы макароны с сыром.",0,0,0,0,0,0
rus_train_track_a_01239,Как же хочется его забыть...ааа...не могу так больше(((,0,0,0,0,1,0
rus_train_track_a_01240,как хорошо не ходить в школу.  а болеть - #пиздецкакплохо  :с,0,0,0,0,1,0
rus_train_track_a_01241,"страсти какие, ужас(",0,0,1,0,0,0
rus_train_track_a_01242,"Говорят понедельник день тяжелый , но БЛЯТЬ  не до такой де степени !",1,0,0,0,0,0
rus_train_track_a_01243,Знаете что я больше всего ненавижу в сериалах? 1. Когда меняют главного героя. 2. Когда голоса озвучки меняют,1,0,0,0,0,0
rus_train_track_a_01244,"Когда наступает ночь, всегда есть о чем подумать.",0,0,0,0,0,0
rus_train_track_a_01245,"День окончен, всем сладеньких)",0,0,0,1,0,0
rus_train_track_a_01246,страшноприятно :),0,0,0,1,0,0
rus_train_track_a_01247,"Не ожидала,  конечно :)))))",0,0,0,0,0,1
rus_train_track_a_01248,начать производную версию вы можете с одного контроллера.,0,0,0,0,0,0
